Departure Time,Arrival Time,Airline Name,Airline IATA,Flight Number,Full Flight Number,Route IATA
15:45,16:45,Singapore Airlines,SQ,5573,SQ5573,SIN CGK
11:25,12:15,Batik Air,ID,7154,ID7154,SIN CGK
12:30,13:15,Singapore Airlines,SQ,958,SQ958,SIN CGK
14:35,15:25,Batik Air,ID,7156,ID7156,SIN CGK
06:20,07:05,Singapore Airlines,SQ,950,SQ950,SIN CGK
22:05,23:00,Batik Air,ID,7158,ID7158,SIN CGK
12:20,13:20,Singapore Airlines,SQ,5569,SQ5569,SIN CGK
07:50,09:00,Qantas,QF,5201,QF5201,SIN CGK
13:40,14:45,Jetstar,JQ,203,JQ203,SIN CGK
21:55,22:40,Singapore Airlines,SQ,968,SQ968,SIN CGK
12:30,13:15,United Airlines,UA,7678,UA7678,SIN CGK
19:30,20:30,KLM,KL,4043,KL4043,SIN CGK
10:20,11:05,Scoot,TR,276,TR276,SIN CGK
17:20,18:05,Singapore Airlines,SQ,964,SQ964,SIN CGK
21:55,22:40,Lufthansa,LH,7198,LH7198,SIN CGK
12:30,13:15,Vistara,UK,8958,UK8958,SIN CGK
09:25,10:10,Lufthansa,LH,7210,LH7210,SIN CGK
17:20,18:05,Virgin Australia,VA,5832,VA5832,SIN CGK
17:20,18:05,Lufthansa,LH,7226,LH7226,SIN CGK
09:25,10:10,Virgin Australia,VA,5824,VA5824,SIN CGK
06:20,07:05,Lufthansa,LH,7230,LH7230,SIN CGK
21:55,22:40,United Airlines,UA,7681,UA7681,SIN CGK
09:25,10:10,SWISS,LX,9010,LX9010,SIN CGK
16:25,17:10,Singapore Airlines,SQ,962,SQ962,SIN CGK
21:55,22:40,SWISS,LX,9068,LX9068,SIN CGK
19:30,20:30,Bangkok Airways,PG,4307,PG4307,SIN CGK
19:30,20:30,Xiamen Airlines,MF,9501,MF9501,SIN CGK
07:25,08:25,Vietnam Airlines,VN,3251,VN3251,SIN CGK
15:45,16:45,Xiamen Airlines,MF,9503,MF9503,SIN CGK
21:55,22:40,Virgin Australia,VA,5836,VA5836,SIN CGK
12:20,13:20,Xiamen Airlines,MF,9505,MF9505,SIN CGK
16:25,17:10,Virgin Australia,VA,5834,VA5834,SIN CGK
09:25,10:10,ANA,NH,6272,NH6272,SIN CGK
17:20,18:05,Asiana Airlines,OZ,6796,OZ6796,SIN CGK
17:35,22:45,Air China LTD,CA,450,CA450,SIN CKG
20:20,#01:15,Air China LTD,CA,5255,CA5255,SIN CKG
14:35,19:35,China Southern Airlines,CZ,546,CZ546,SIN CKG
14:35,19:35,Chongqing Airlines,OQ,2096,OQ2096,SIN CKG
17:35,22:45,Singapore Airlines,SQ,5886,SQ5886,SIN CKG
20:20,#01:15,Singapore Airlines,SQ,818,SQ818,SIN CKG
19:10,#00:35,Singapore Airlines,SQ,8374,SQ8374,SIN XIY
19:10,#00:35,Scoot,TR,134,TR134,SIN XIY
14:20,20:00,China Eastern Airlines,MU,2070,MU2070,SIN XIY
07:20,08:55,China Southern Airlines,CZ,3344,CZ3344,KHN CAN
01:35,08:30,Scoot,TR,563,TR563,TRZ SIN
01:35,08:30,Singapore Airlines,SQ,8365,SQ8365,TRZ SIN
18:50,#01:45,IndiGo,6E,1007,6E1007,TRZ SIN
23:55,#06:55,Scoot,TR,565,TR565,TRZ SIN
23:55,#06:55,Singapore Airlines,SQ,8367,SQ8367,TRZ SIN
03:30,10:25,Air India Express,IX,690,IX690,TRZ SIN
16:25,23:20,Air India Express,IX,682,IX682,TRZ SIN
16:25,23:20,Air India,AI,9165,AI9165,TRZ SIN
03:30,10:25,Air India,AI,9163,AI9163,TRZ SIN
17:50,22:15,Garuda Indonesia,GA,8820,GA8820,XMN SIN
09:20,13:50,Garuda Indonesia,GA,9734,GA9734,XMN SIN
09:20,13:50,Xiamen Airlines,MF,851,MF851,XMN SIN
17:50,22:15,Xiamen Airlines,MF,885,MF885,XMN SIN
09:20,13:50,China Eastern Airlines,MU,4899,MU4899,XMN SIN
17:50,22:15,China Eastern Airlines,MU,4901,MU4901,XMN SIN
13:40,18:15,Singapore Airlines,SQ,869,SQ869,XMN SIN
07:10,10:40,Dalian Airlines,,8971,None8971,DLC CTU
17:25,20:55,Dalian Airlines,,8981,None8981,DLC CTU
07:10,10:40,Air China LTD,CA,8971,CA8971,DLC CTU
17:25,20:55,Air China LTD,CA,8981,CA8981,DLC CTU
07:10,10:40,Shandong Airlines,SC,5331,SC5331,DLC CTU
17:25,20:55,Shenzhen Airlines,ZH,4961,ZH4961,DLC CTU
07:10,10:40,Shenzhen Airlines,ZH,4967,ZH4967,DLC CTU
04:00,09:10,Sichuan Airlines,3U,9011,3U9011,CTU SIN
02:30,07:25,Sichuan Airlines,3U,3769,3U3769,CTU SIN
07:10,08:35,Juneyao Airlines,HO,5543,HO5543,KHN PVG
07:10,08:35,Qantas,QF,4064,QF4064,KHN PVG
07:10,08:35,China Eastern Airlines,MU,9028,MU9028,KHN PVG
19:25,21:05,China Eastern Airlines,MU,5466,MU5466,KHN PVG
07:10,08:35,KLM,KL,8864,KL8864,KHN PVG
19:25,21:05,Juneyao Airlines,HO,5517,HO5517,KHN PVG
07:10,08:35,Delta Air Lines,DL,6459,DL6459,KHN PVG
07:10,08:35,Air France,AF,5278,AF5278,KHN PVG
19:25,21:05,Air France,AF,5215,AF5215,KHN PVG
19:15,20:25,Qatar Airways,QR,5410,QR5410,SIN KUL
07:00,08:10,Jetstar Asia,3K,683,3K683,SIN KUL
19:30,20:40,Jetstar,JQ,687,JQ687,SIN KUL
12:50,14:00,Jetstar Asia,3K,685,3K685,SIN KUL
18:30,19:45,Air New Zealand,NZ,3434,NZ3434,SIN KUL
19:30,20:40,Jetstar Asia,3K,687,3K687,SIN KUL
18:30,19:45,Malaysia Airlines,MH,5844,MH5844,SIN KUL
11:05,12:25,Myanmar Airways International,8M,9514,8M9514,SIN KUL
18:30,19:45,SWISS,LX,9064,LX9064,SIN KUL
06:20,07:40,Qatar Airways,QR,5392,QR5392,SIN KUL
06:20,07:40,Myanmar Airways International,8M,9534,8M9534,SIN KUL
07:05,08:05,Asiana Airlines,OZ,6734,OZ6734,SIN KUL
09:55,11:10,Myanmar Airways International,8M,9535,8M9535,SIN KUL
19:15,20:25,KLM,KL,4125,KL4125,SIN KUL
12:15,13:25,Myanmar Airways International,8M,9544,8M9544,SIN KUL
19:15,20:25,Malaysia Airlines,MH,616,MH616,SIN KUL
09:10,10:10,Air Canada,AC,5865,AC5865,SIN KUL
13:40,15:00,Malaysia Airlines,MH,606,MH606,SIN KUL
12:45,13:45,Air France,AF,7243,AF7243,SIN KUL
18:15,19:25,KLM,KL,3856,KL3856,SIN KUL
18:30,19:45,Air France,AF,7248,AF7248,SIN KUL
21:40,22:45,Malindo Air,OD,806,OD806,SIN KUL
19:30,20:40,Air France,AF,9586,AF9586,SIN KUL
13:40,15:00,Qatar Airways,QR,5496,QR5496,SIN KUL
12:50,14:00,Air France,AF,9594,AF9594,SIN KUL
12:15,13:25,Qatar Airways,QR,5480,QR5480,SIN KUL
09:10,10:10,Air India,AI,7244,AI7244,SIN KUL
10:20,11:25,Malindo Air,OD,802,OD802,SIN KUL
07:45,08:50,AirAsia,AK,700,AK700,SIN KUL
07:05,08:05,Malaysia Airlines,MH,5722,MH5722,SIN KUL
09:10,10:25,AirAsia,AK,702,AK702,SIN KUL
08:30,09:30,SWISS,LX,9078,LX9078,SIN KUL
10:30,11:35,AirAsia,AK,704,AK704,SIN KUL
12:50,14:00,Jetstar,JQ,685,JQ685,SIN KUL
11:30,12:35,AirAsia,AK,706,AK706,SIN KUL
08:30,09:30,Malaysia Airlines,MH,5854,MH5854,SIN KUL
13:30,14:35,AirAsia,AK,710,AK710,SIN KUL
07:05,08:05,Air New Zealand,NZ,3404,NZ3404,SIN KUL
14:10,15:20,AirAsia,AK,712,AK712,SIN KUL
15:35,16:55,Malaysia Airlines,MH,624,MH624,SIN KUL
16:10,17:20,AirAsia,AK,714,AK714,SIN KUL
14:50,15:50,Malaysia Airlines,MH,5734,MH5734,SIN KUL
19:10,20:20,AirAsia,AK,716,AK716,SIN KUL
18:30,19:45,Lufthansa,LH,7228,LH7228,SIN KUL
20:45,21:55,AirAsia,AK,718,AK718,SIN KUL
07:00,08:10,Qantas,QF,5183,QF5183,SIN KUL
21:20,22:25,AirAsia,AK,720,AK720,SIN KUL
17:10,18:15,Malindo Air,OD,808,OD808,SIN KUL
23:25,#00:30,AirAsia,AK,722,AK722,SIN KUL
08:30,09:30,Air New Zealand,NZ,3430,NZ3430,SIN KUL
21:15,22:15,Finnair,AY,6611,AY6611,SIN KUL
19:30,20:40,Qantas,QF,5187,QF5187,SIN KUL
19:15,20:25,Finnair,AY,6617,AY6617,SIN KUL
12:15,13:25,Oman Air,WY,5694,WY5694,SIN KUL
11:05,12:25,Finnair,AY,6623,AY6623,SIN KUL
15:35,16:55,Qatar Airways,QR,5494,QR5494,SIN KUL
15:35,16:55,Finnair,AY,6629,AY6629,SIN KUL
12:50,14:00,Qantas,QF,5185,QF5185,SIN KUL
18:15,19:25,Finnair,AY,6631,AY6631,SIN KUL
12:30,13:35,Malindo Air,OD,804,OD804,SIN KUL
12:15,13:25,Finnair,AY,6721,AY6721,SIN KUL
19:30,20:40,KLM,KL,4875,KL4875,SIN KUL
09:55,11:10,Finnair,AY,6741,AY6741,SIN KUL
21:15,22:15,KLM,KL,4092,KL4092,SIN KUL
18:15,19:25,British Airways,BA,7900,BA7900,SIN KUL
07:00,08:10,Jetstar,JQ,683,JQ683,SIN KUL
19:15,20:25,British Airways,BA,7902,BA7902,SIN KUL
12:45,13:45,SWISS,LX,9052,LX9052,SIN KUL
21:15,22:15,British Airways,BA,7904,BA7904,SIN KUL
09:10,10:10,Malaysia Airlines,MH,5724,MH5724,SIN KUL
09:10,10:10,SWISS,LX,9082,LX9082,SIN KUL
07:05,08:05,SWISS,LX,9044,LX9044,SIN KUL
21:40,22:45,Emirates,EK,3461,EK3461,SIN KUL
12:30,13:35,Batik Air,ID,804,ID804,SIN KUL
12:30,13:35,Emirates,EK,3462,EK3462,SIN KUL
09:55,11:10,Malaysia Airlines,MH,604,MH604,SIN KUL
07:00,08:10,Emirates,EK,7709,EK7709,SIN KUL
18:15,19:25,Malaysia Airlines,MH,608,MH608,SIN KUL
12:50,14:00,Emirates,EK,7711,EK7711,SIN KUL
06:20,07:40,Malaysia Airlines,MH,602,MH602,SIN KUL
19:30,20:40,Emirates,EK,7713,EK7713,SIN KUL
20:00,20:55,Malaysia Airlines,MH,5732,MH5732,SIN KUL
18:30,19:45,Ethiopian Airlines,ET,1338,ET1338,SIN KUL
11:05,12:25,Malaysia Airlines,MH,614,MH614,SIN KUL
09:10,10:10,Air New Zealand,NZ,3408,NZ3408,SIN KUL
06:20,07:40,Firefly,FY,7320,FY7320,SIN KUL
12:15,13:25,Malaysia Airlines,MH,628,MH628,SIN KUL
09:55,11:10,Firefly,FY,7322,FY7322,SIN KUL
21:15,22:15,Malaysia Airlines,MH,610,MH610,SIN KUL
13:40,15:00,Firefly,FY,7324,FY7324,SIN KUL
12:45,13:45,Malaysia Airlines,MH,5728,MH5728,SIN KUL
18:15,19:25,Firefly,FY,7326,FY7326,SIN KUL
10:20,11:25,Batik Air,ID,802,ID802,SIN KUL
21:15,22:15,Firefly,FY,7328,FY7328,SIN KUL
14:50,15:50,Air New Zealand,NZ,3416,NZ3416,SIN KUL
11:05,12:25,Firefly,FY,7330,FY7330,SIN KUL
12:45,13:45,Air New Zealand,NZ,3414,NZ3414,SIN KUL
19:15,20:25,Firefly,FY,7332,FY7332,SIN KUL
20:00,20:55,Air New Zealand,NZ,3410,NZ3410,SIN KUL
12:15,13:25,Firefly,FY,7338,FY7338,SIN KUL
13:15,14:10,Singapore Airlines,SQ,732,SQ732,SIN HKT
10:00,10:50,Air New Zealand,NZ,3476,NZ3476,SIN HKT
08:05,09:10,Air New Zealand,NZ,3492,NZ3492,SIN HKT
13:15,14:10,Air New Zealand,NZ,3494,NZ3494,SIN HKT
16:20,17:10,Air New Zealand,NZ,3496,NZ3496,SIN HKT
18:30,19:20,Air New Zealand,NZ,3498,NZ3498,SIN HKT
08:05,09:10,Bangkok Airways,PG,4716,PG4716,SIN HKT
10:00,10:50,Bangkok Airways,PG,4718,PG4718,SIN HKT
16:20,17:10,Bangkok Airways,PG,4722,PG4722,SIN HKT
18:30,19:20,Bangkok Airways,PG,4724,PG4724,SIN HKT
13:15,14:10,Bangkok Airways,PG,4726,PG4726,SIN HKT
16:40,17:40,Qantas,QF,5173,QF5173,SIN HKT
19:40,20:40,Qantas,QF,5175,QF5175,SIN HKT
08:05,09:10,Singapore Airlines,SQ,726,SQ726,SIN HKT
10:00,10:50,Singapore Airlines,SQ,728,SQ728,SIN HKT
16:40,17:40,Jetstar Asia,3K,535,3K535,SIN HKT
16:20,17:10,Singapore Airlines,SQ,736,SQ736,SIN HKT
18:30,19:20,Singapore Airlines,SQ,740,SQ740,SIN HKT
18:15,19:00,Singapore Airlines,SQ,8570,SQ8570,SIN HKT
07:30,08:25,Singapore Airlines,SQ,8620,SQ8620,SIN HKT
18:15,19:00,Scoot,TR,652,TR652,SIN HKT
07:30,08:25,Scoot,TR,658,TR658,SIN HKT
10:00,10:50,Vistara,UK,8728,UK8728,SIN HKT
13:15,14:10,Vistara,UK,8732,UK8732,SIN HKT
16:40,17:40,SriLankan Airlines,UL,3261,UL3261,SIN HKT
19:40,20:40,SriLankan Airlines,UL,3269,UL3269,SIN HKT
08:05,09:10,Virgin Australia,VA,5730,VA5730,SIN HKT
10:00,10:50,Virgin Australia,VA,5732,VA5732,SIN HKT
16:20,17:10,Virgin Australia,VA,5736,VA5736,SIN HKT
18:30,19:20,Virgin Australia,VA,5738,VA5738,SIN HKT
16:40,17:40,Jetstar,JQ,535,JQ535,SIN HKT
19:40,20:40,Air France,AF,9589,AF9589,SIN HKT
13:15,14:00,AirAsia,AK,377,AK377,SIN HKT
16:40,17:40,Air France,AF,9588,AF9588,SIN HKT
16:40,17:40,Emirates,EK,7733,EK7733,SIN HKT
18:30,19:20,Air France,AF,7244,AF7244,SIN HKT
19:40,20:40,Emirates,EK,7735,EK7735,SIN HKT
10:00,10:50,Air France,AF,7241,AF7241,SIN HKT
10:00,10:50,Air Canada,AC,5861,AC5861,SIN HKT
19:40,20:40,KLM,KL,4860,KL4860,SIN HKT
18:30,19:20,SWISS,LX,9058,LX9058,SIN HKT
19:40,20:40,Jetstar Asia,3K,537,3K537,SIN HKT
18:30,19:20,Lufthansa,LH,9798,LH9798,SIN HKT
15:40,16:35,Singapore Airlines,SQ,8618,SQ8618,SIN HKT
15:40,16:35,Scoot,TR,656,TR656,SIN HKT
19:40,20:40,Jetstar,JQ,537,JQ537,SIN HKT
15:05,18:10,Singapore Airlines,SQ,731,SQ731,HKT SIN
20:10,23:15,SWISS,LX,9099,LX9099,HKT SIN
11:40,14:55,Air New Zealand,NZ,3477,NZ3477,HKT SIN
10:00,13:00,Air New Zealand,NZ,3489,NZ3489,HKT SIN
15:05,18:10,Air New Zealand,NZ,3491,NZ3491,HKT SIN
18:00,21:05,Air New Zealand,NZ,3493,NZ3493,HKT SIN
20:10,23:15,Air New Zealand,NZ,3495,NZ3495,HKT SIN
11:40,14:55,Bangkok Airways,PG,4715,PG4715,HKT SIN
20:10,23:15,Bangkok Airways,PG,4721,PG4721,HKT SIN
10:00,13:00,Bangkok Airways,PG,4723,PG4723,HKT SIN
15:05,18:10,Bangkok Airways,PG,4725,PG4725,HKT SIN
18:35,21:30,Qantas,QF,5174,QF5174,HKT SIN
21:20,#00:20,Qantas,QF,5176,QF5176,HKT SIN
10:00,13:00,Singapore Airlines,SQ,725,SQ725,HKT SIN
11:40,14:55,Singapore Airlines,SQ,727,SQ727,HKT SIN
18:00,21:05,Bangkok Airways,PG,4719,PG4719,HKT SIN
18:00,21:05,Singapore Airlines,SQ,735,SQ735,HKT SIN
20:10,23:15,Singapore Airlines,SQ,739,SQ739,HKT SIN
20:00,23:00,Singapore Airlines,SQ,8571,SQ8571,HKT SIN
09:15,12:20,Singapore Airlines,SQ,8621,SQ8621,HKT SIN
20:00,23:00,Scoot,TR,653,TR653,HKT SIN
09:15,12:20,Scoot,TR,659,TR659,HKT SIN
11:40,14:55,Vistara,UK,8727,UK8727,HKT SIN
15:05,18:10,Vistara,UK,8731,UK8731,HKT SIN
21:20,#00:20,SriLankan Airlines,UL,3262,UL3262,HKT SIN
18:35,21:30,SriLankan Airlines,UL,3268,UL3268,HKT SIN
10:00,13:00,Virgin Australia,VA,5729,VA5729,HKT SIN
11:40,14:55,Virgin Australia,VA,5731,VA5731,HKT SIN
18:00,21:05,Virgin Australia,VA,5735,VA5735,HKT SIN
20:10,23:15,Virgin Australia,VA,5737,VA5737,HKT SIN
18:35,21:30,KLM,KL,4861,KL4861,HKT SIN
18:35,21:30,Finnair,AY,6390,AY6390,HKT SIN
18:35,21:30,Emirates,EK,7734,EK7734,HKT SIN
09:45,12:45,AirAsia,AK,376,AK376,HKT SIN
21:20,#00:20,Emirates,EK,7736,EK7736,HKT SIN
18:35,21:30,Jetstar,JQ,536,JQ536,HKT SIN
18:35,21:30,Air France,AF,9599,AF9599,HKT SIN
15:05,18:10,Air France,AF,7245,AF7245,HKT SIN
20:10,23:15,Air Canada,AC,5860,AC5860,HKT SIN
20:10,23:15,Lufthansa,LH,7199,LH7199,HKT SIN
18:00,21:05,Lufthansa,LH,7207,LH7207,HKT SIN
18:35,21:30,Jetstar Asia,3K,536,3K536,HKT SIN
18:00,21:05,SWISS,LX,9095,LX9095,HKT SIN
21:20,#00:20,Jetstar Asia,3K,538,3K538,HKT SIN
17:20,20:25,Singapore Airlines,SQ,8619,SQ8619,HKT SIN
17:20,20:25,Scoot,TR,657,TR657,HKT SIN
21:20,#00:20,Jetstar,JQ,538,JQ538,HKT SIN
08:05,10:05,Singapore Airlines,SQ,8426,SQ8426,SIN CNX
08:05,10:05,Scoot,TR,676,TR676,SIN CNX
11:05,15:10,Singapore Airlines,SQ,8427,SQ8427,CNX SIN
11:05,15:10,Scoot,TR,677,TR677,CNX SIN
20:25,22:55,9 Air Co,AQ,1150,AQ1150,LYG CAN
07:00,09:30,China Southern Airlines,CZ,3234,CZ3234,LYG CAN
10:00,11:55,Air India Express,IX,683,IX683,SIN IXM
00:20,07:05,Scoot,TR,720,TR720,SIN ATH
00:20,07:05,Singapore Airlines,SQ,8562,SQ8562,SIN ATH
02:00,04:10,China Postal Airlines,CF,9081,CF9081,HGH CAN
04:10,05:55,SF Airlines,O3,6866,O36866,HGH CAN
18:15,20:20,Sichuan Airlines,3U,2237,3U2237,HGH CAN
11:15,13:35,Xiamen Airlines,MF,5855,MF5855,HGH CAN
10:40,12:50,Sichuan Airlines,3U,2245,3U2245,HGH CAN
21:20,23:25,Shenzhen Airlines,ZH,9982,ZH9982,HGH CAN
08:40,10:35,Sichuan Airlines,3U,3153,3U3153,HGH CAN
16:40,19:10,China Eastern Airlines,MU,8407,MU8407,HGH CAN
18:45,20:55,Sichuan Airlines,3U,3155,3U3155,HGH CAN
15:00,17:20,China Eastern Airlines,MU,4341,MU4341,HGH CAN
15:00,17:20,Sichuan Airlines,3U,4137,3U4137,HGH CAN
23:00,#01:25,Sichuan Airlines,3U,4173,3U4173,HGH CAN
19:20,21:35,Sichuan Airlines,3U,4179,3U4179,HGH CAN
19:20,21:35,Xiamen Airlines,MF,5959,MF5959,HGH CAN
06:55,09:05,9 Air Co,AQ,1072,AQ1072,HGH CAN
15:15,17:40,Shandong Airlines,SC,5515,SC5515,HGH CAN
07:15,09:20,Air China LTD,CA,1789,CA1789,HGH CAN
15:00,17:20,Xiamen Airlines,MF,5905,MF5905,HGH CAN
14:05,16:00,Air China LTD,CA,1793,CA1793,HGH CAN
15:15,17:40,Air China LTD,CA,1795,CA1795,HGH CAN
21:20,23:25,Air China LTD,CA,3606,CA3606,HGH CAN
22:30,#00:35,China Postal Airlines,CF,9043,CF9043,HGH CAN
18:15,20:20,China Eastern Airlines,MU,4739,MU4739,HGH CAN
03:55,06:15,North-Western Cargo International Airlines,CO,9636,CO9636,HGH CAN
23:00,#01:25,China Eastern Airlines,MU,4365,MU4365,HGH CAN
18:35,20:45,China Southern Airlines,CZ,3502,CZ3502,HGH CAN
18:45,20:55,Xiamen Airlines,MF,5025,MF5025,HGH CAN
16:35,19:00,China Southern Airlines,CZ,3512,CZ3512,HGH CAN
18:15,20:20,Hebei Airlines,NS,8311,NS8311,HGH CAN
11:35,13:50,China Southern Airlines,CZ,3522,CZ3522,HGH CAN
15:00,17:20,Tibet Airlines,TV,2185,TV2185,HGH CAN
21:35,23:45,China Southern Airlines,CZ,3802,CZ3802,HGH CAN
21:20,23:25,Shandong Airlines,SC,9182,SC9182,HGH CAN
12:35,14:50,China Southern Airlines,CZ,3804,CZ3804,HGH CAN
14:35,16:35,China Eastern Airlines,MU,5217,MU5217,HGH CAN
08:35,10:55,China Southern Airlines,CZ,3820,CZ3820,HGH CAN
18:15,20:20,Xiamen Airlines,MF,8311,MF8311,HGH CAN
20:35,22:50,China Southern Airlines,CZ,3830,CZ3830,HGH CAN
18:15,20:20,China Southern Airlines,CZ,4237,CZ4237,HGH CAN
15:15,17:40,Shenzhen Airlines,ZH,1795,ZH1795,HGH CAN
10:40,12:50,China Southern Airlines,CZ,4245,CZ4245,HGH CAN
14:35,16:45,China Southern Airlines,CZ,6568,CZ6568,HGH CAN
08:40,10:35,China Southern Airlines,CZ,9023,CZ9023,HGH CAN
18:45,20:55,China Southern Airlines,CZ,9025,CZ9025,HGH CAN
16:40,19:10,Shanghai Airlines,FM,9351,FM9351,HGH CAN
18:45,20:55,China Express Air,G5,6259,G56259,HGH CAN
11:15,13:35,China Express Air,G5,6369,G56369,HGH CAN
23:00,#01:25,Xiamen Airlines,MF,5953,MF5953,HGH CAN
15:00,17:20,China Express Air,G5,6403,G56403,HGH CAN
08:40,10:35,Xiamen Airlines,MF,5023,MF5023,HGH CAN
19:20,21:35,China Express Air,G5,6423,G56423,HGH CAN
08:40,10:35,China Express Air,G5,8623,G58623,HGH CAN
11:15,13:35,China Eastern Airlines,MU,4323,MU4323,HGH CAN
10:40,12:50,China Express Air,G5,9081,G59081,HGH CAN
10:40,12:50,China Eastern Airlines,MU,4745,MU4745,HGH CAN
18:15,20:20,China Express Air,G5,9343,G59343,HGH CAN
19:20,21:35,China Eastern Airlines,MU,4369,MU4369,HGH CAN
23:00,#01:25,China Express Air,G5,9605,G59605,HGH CAN
10:40,12:50,Xiamen Airlines,MF,8319,MF8319,HGH CAN
18:45,20:55,Loong Air,GJ,3007,GJ3007,HGH CAN
14:35,16:35,Xiamen Airlines,MF,3468,MF3468,HGH CAN
18:15,20:20,Loong Air,GJ,3437,GJ3437,HGH CAN
10:40,12:50,Loong Air,GJ,3445,GJ3445,HGH CAN
10:40,12:50,Hebei Airlines,NS,8319,NS8319,HGH CAN
11:15,13:35,Loong Air,GJ,8699,GJ8699,HGH CAN
12:25,14:40,China Eastern Airlines,MU,5215,MU5215,HGH CAN
15:00,17:20,Loong Air,GJ,8859,GJ8859,HGH CAN
14:05,16:00,Shandong Airlines,SC,5514,SC5514,HGH CAN
23:00,#01:25,Loong Air,GJ,8989,GJ8989,HGH CAN
23:00,#01:25,Tibet Airlines,TV,2229,TV2229,HGH CAN
19:20,21:35,Loong Air,GJ,8995,GJ8995,HGH CAN
11:15,13:35,Tibet Airlines,TV,2143,TV2143,HGH CAN
21:20,23:25,Juneyao Airlines,HO,5199,HO5199,HGH CAN
07:15,09:20,Shandong Airlines,SC,5513,SC5513,HGH CAN
18:45,20:55,Juneyao Airlines,HO,5764,HO5764,HGH CAN
07:55,10:05,China Eastern Airlines,MU,5211,MU5211,HGH CAN
10:40,12:50,Juneyao Airlines,HO,7121,HO7121,HGH CAN
12:25,14:40,Xiamen Airlines,MF,3467,MF3467,HGH CAN
07:35,09:40,Hainan Airlines,HU,7262,HU7262,HGH CAN
14:05,16:00,Shenzhen Airlines,ZH,1793,ZH1793,HGH CAN
21:50,23:55,Hainan Airlines,HU,7362,HU7362,HGH CAN
07:15,09:20,Shenzhen Airlines,ZH,1789,ZH1789,HGH CAN
22:25,#00:45,Beijing Capital Airlines,JD,5270,JD5270,HGH CAN
19:20,21:35,Tibet Airlines,TV,2233,TV2233,HGH CAN
20:35,22:50,KLM,KL,4404,KL4404,HGH CAN
18:35,20:45,KLM,KL,4638,KL4638,HGH CAN
05:30,11:40,Suparna Airlines,Y8,7401,Y87401,TSN SIN
09:20,15:25,Singapore Airlines,SQ,8371,SQ8371,TSN SIN
09:20,15:25,Scoot,TR,139,TR139,TSN SIN
05:30,12:30,Suparna Airlines,Y8,7405,Y87405,TSN SIN
01:20,08:15,Scoot,TR,579,TR579,MAA SIN
01:20,08:15,Singapore Airlines,SQ,8443,SQ8443,MAA SIN
01:40,08:30,Air India,AI,9157,AI9157,MAA SIN
01:40,08:30,Air India Express,IX,688,IX688,MAA SIN
23:15,#06:10,ANA,NH,6283,NH6283,MAA SIN
23:15,#06:10,Singapore Airlines,SQ,529,SQ529,MAA SIN
11:30,18:30,Singapore Airlines,SQ,525,SQ525,MAA SIN
11:30,18:30,Air New Zealand,NZ,3215,NZ3215,MAA SIN
23:15,#06:10,Air New Zealand,NZ,3211,NZ3211,MAA SIN
20:55,#03:40,IndiGo,6E,1001,6E1001,MAA SIN
14:15,21:10,IndiGo,6E,1003,6E1003,MAA SIN
11:25,18:05,Air India,AI,346,AI346,MAA SIN
23:15,#06:10,Air Canada,AC,5846,AC5846,MAA SIN
14:00,20:50,Air India Express,IX,692,IX692,MAA SIN
07:00,08:15,Scoot,TR,304,TR304,SIN SGN
09:45,10:55,Air New Zealand,NZ,3456,NZ3456,SIN SGN
17:15,18:25,Air New Zealand,NZ,3460,NZ3460,SIN SGN
13:30,14:40,Air New Zealand,NZ,3462,NZ3462,SIN SGN
17:35,18:55,Asiana Airlines,OZ,393,OZ393,SIN SGN
20:40,21:45,Asiana Airlines,OZ,3935,OZ3935,SIN SGN
17:35,18:55,Asiana Airlines,OZ,394,OZ394,SIN SGN
20:40,21:45,Asiana Airlines,OZ,3945,OZ3945,SIN SGN
13:30,14:40,Singapore Airlines,SQ,184,SQ184,SIN SGN
17:15,18:25,Singapore Airlines,SQ,186,SQ186,SIN SGN
16:25,17:50,Singapore Airlines,SQ,8534,SQ8534,SIN SGN
07:00,08:15,Singapore Airlines,SQ,8536,SQ8536,SIN SGN
14:25,15:40,Singapore Airlines,SQ,8538,SQ8538,SIN SGN
16:25,17:50,Scoot,TR,302,TR302,SIN SGN
09:45,10:55,Singapore Airlines,SQ,178,SQ178,SIN SGN
14:25,15:40,Scoot,TR,306,TR306,SIN SGN
09:45,10:55,Vistara,UK,8178,UK8178,SIN SGN
13:30,14:40,Vistara,UK,8184,UK8184,SIN SGN
09:45,10:55,Virgin Australia,VA,5490,VA5490,SIN SGN
13:30,14:40,Virgin Australia,VA,5494,VA5494,SIN SGN
17:15,18:25,Virgin Australia,VA,5496,VA5496,SIN SGN
13:05,14:10,VietJet Air,VJ,812,VJ812,SIN SGN
17:55,19:00,VietJet Air,VJ,814,VJ814,SIN SGN
13:10,14:40,Vietnam Airlines,VN,650,VN650,SIN SGN
18:25,19:55,Vietnam Airlines,VN,654,VN654,SIN SGN
13:05,14:10,FlexFlight,W2,4812,W24812,SIN SGN
17:55,19:00,FlexFlight,W2,4814,W24814,SIN SGN
13:10,14:40,Garuda Indonesia,GA,9602,GA9602,SIN SGN
17:15,18:25,Ethiopian Airlines,ET,1331,ET1331,SIN SGN
17:55,19:00,,H1,4031,H14031,SIN SGN
